"outcome","data","contrast","trainsVsFull","rescale","algorithm","cvCorr"
"NEONother","IAPS","controlCond","AHAB","nocen","svr",0.141893962305092
"NEONother","IAPS","controlCond","AHAB","nocen","svr",0.133341225443543
"NEONother","IAPS","controlCond","AHAB","nocen","svr",-0.0879596479435455
"NEONother","IAPS","controlCond","AHAB","nocen","svr",-0.164795717495925
"NEONother","IAPS","controlCond","AHAB","nocen","svr",0.358394397753177
"NEONother","IAPS","controlCond","AHAB","nocen","svr",0.396697089080894
"NEONother","IAPS","controlCond","AHAB","nocen","svr",0.166447982417032
"NEONother","IAPS","controlCond","AHAB","nocen","rf",0.0463418688809105
"NEONother","IAPS","controlCond","AHAB","nocen","rf",0.209754682124698
"NEONother","IAPS","controlCond","AHAB","nocen","rf",0.0886259349080449
"NEONother","IAPS","controlCond","AHAB","nocen","rf",0.123173922680038
"NEONother","IAPS","controlCond","AHAB","nocen","rf",0.200697151381005
"NEONother","IAPS","controlCond","AHAB","nocen","rf",-0.178346527302193
"NEONother","IAPS","controlCond","AHAB","nocen","rf",0.17193745549794
"NEONother","IAPS","controlCond","AHAB","nocen","rf",0.484398599074881
"NEONother","IAPS","controlCond","AHAB","nocen","rf",-0.00975301731875512
"NEONother","IAPS","controlCond","AHAB","nocen","rf",0.0623603214039466
"NEONother","IAPS","controlCond","AHAB","zscor","pcr",0.205251908546369
"NEONother","IAPS","controlCond","AHAB","zscor","pcr",0.163379874824618
"NEONother","IAPS","controlCond","AHAB","zscor","pcr",0.341987807205178
"NEONother","IAPS","controlCond","AHAB","zscor","pcr",0.105131051149116
"NEONother","IAPS","controlCond","AHAB","zscor","pcr",-0.300059324006945
"NEONother","IAPS","controlCond","AHAB","zscor","pcr",-0.107700100008002
"NEONother","IAPS","controlCond","AHAB","zscor","pcr",0.101316145674392
"NEONother","IAPS","controlCond","AHAB","zscor","pcr",0.0616710618581542
"NEONother","IAPS","controlCond","AHAB","zscor","pcr",0.18262173708191
"NEONother","IAPS","controlCond","AHAB","zscor","pcr",0.297176621173013
"NEONother","IAPS","controlCond","AHAB","zscor","pls",0.0530273748823776
"NEONother","IAPS","controlCond","AHAB","zscor","pls",0.350672362238445
"NEONother","IAPS","controlCond","AHAB","zscor","pls",-0.0118929538972979
"NEONother","IAPS","controlCond","AHAB","zscor","pls",0.211392630724058
"NEONother","IAPS","controlCond","AHAB","zscor","pls",-0.0874603771967645
"NEONother","IAPS","controlCond","AHAB","zscor","pls",-0.177401149849264
"NEONother","IAPS","controlCond","AHAB","zscor","pls",0.0989897562280649
"NEONother","IAPS","controlCond","AHAB","zscor","pls",-0.220789437434784
"NEONother","IAPS","controlCond","AHAB","zscor","pls",0.248377713341764
"NEONother","IAPS","controlCond","AHAB","zscor","pls",0.345342201484387
"NEONother","IAPS","controlCond","AHAB","zscor","svr",0.156121160761254
"NEONother","IAPS","controlCond","AHAB","zscor","svr",0.404937300009587
"NEONother","IAPS","controlCond","AHAB","zscor","svr",0.166013579179709
"NEONother","IAPS","controlCond","AHAB","zscor","svr",0.0290205791319868
"NEONother","IAPS","controlCond","AHAB","zscor","svr",0.130071806127757
"NEONother","IAPS","controlCond","AHAB","zscor","svr",0.340364003514155
"NEONother","IAPS","controlCond","AHAB","zscor","svr",0.35300099369345
"NEONother","IAPS","controlCond","AHAB","zscor","svr",0.288465000047211
"NEONother","IAPS","controlCond","AHAB","zscor","svr",0.201437944054096
"NEONother","IAPS","controlCond","AHAB","zscor","svr",0.141265747866463
"NEONother","IAPS","controlCond","AHAB","zscor","rf",-0.183127509711625
"NEONother","IAPS","controlCond","AHAB","zscor","rf",-0.346477758339068
"NEONother","IAPS","controlCond","AHAB","zscor","rf",0.00874072028592723
"NEONother","IAPS","controlCond","AHAB","zscor","rf",-0.26876231957908
"NEONother","IAPS","controlCond","AHAB","zscor","rf",-0.0903987549313734
"NEONother","IAPS","controlCond","AHAB","zscor","rf",0.101436807016654
"NEONother","IAPS","controlCond","AHAB","zscor","rf",-0.162420523626323
"NEONother","IAPS","controlCond","AHAB","zscor","rf",-0.464747225256503
"NEONother","IAPS","controlCond","AHAB","zscor","rf",-0.173246163618207
"NEONother","IAPS","controlCond","AHAB","zscor","rf",-0.175586445538209
"NEONother","PFA","implBaseline","AHAB","cente","pcr",0.0369254374352328
"NEONother","PFA","implBaseline","AHAB","cente","pcr",-0.00307093673087511
"NEONother","PFA","implBaseline","AHAB","cente","pcr",0.219164360765808
"NEONother","PFA","implBaseline","AHAB","cente","pcr",0.077258441735822
"NEONother","PFA","implBaseline","AHAB","cente","pcr",0.170761102699522
"NEONother","PFA","implBaseline","AHAB","cente","pcr",0.103616419039552
"NEONother","PFA","implBaseline","AHAB","cente","pcr",0.0693510309699307
"NEONother","PFA","implBaseline","AHAB","cente","pcr",0.178425674741974
"NEONother","PFA","implBaseline","AHAB","cente","pcr",0.293746077306912
"NEONother","PFA","implBaseline","AHAB","cente","pcr",-0.0573142640652573
"NEONother","PFA","implBaseline","AHAB","cente","pls",-0.0412444702048846
"NEONother","PFA","implBaseline","AHAB","cente","pls",0.140144410873736
"NEONother","PFA","implBaseline","AHAB","cente","pls",0.140595998553897
"NEONother","PFA","implBaseline","AHAB","cente","pls",0.123468844222539
"NEONother","PFA","implBaseline","AHAB","cente","pls",0.249420481909877
"NEONother","PFA","implBaseline","AHAB","cente","pls",0.0809678437388978
"NEONother","PFA","implBaseline","AHAB","cente","pls",0.123889718839397
"NEONother","PFA","implBaseline","AHAB","cente","pls",0.0653083063691512
"NEONother","PFA","implBaseline","AHAB","cente","pls",-0.0453016162949201
"NEONother","PFA","implBaseline","AHAB","cente","pls",0.0798530834318938
"NEONother","PFA","implBaseline","AHAB","cente","svr",0.0962027197931577
"NEONother","PFA","implBaseline","AHAB","cente","svr",-0.0471941063767022
"NEONother","PFA","implBaseline","AHAB","cente","svr",0.118682594272378
"NEONother","PFA","implBaseline","AHAB","cente","svr",0.171638783279984
"NEONother","PFA","implBaseline","AHAB","cente","svr",0.00702079820466141
"NEONother","PFA","implBaseline","AHAB","cente","svr",0.162336489933865
"NEONother","PFA","implBaseline","AHAB","cente","svr",0.188116798361738
"NEONother","PFA","implBaseline","AHAB","cente","svr",0.111531816246202
"NEONother","PFA","implBaseline","AHAB","cente","svr",0.0812408348698947
"NEONother","PFA","implBaseline","AHAB","cente","svr",0.0982765015519674
"NEONother","PFA","implBaseline","AHAB","cente","rf",-0.0444398717569046
"NEONother","PFA","implBaseline","AHAB","cente","rf",-0.198822356844632
"NEONother","PFA","implBaseline","AHAB","cente","rf",-0.0154077421485977
"NEONother","PFA","implBaseline","AHAB","cente","rf",-0.006507169357743
"NEONother","PFA","implBaseline","AHAB","cente","rf",-0.00170660696751508
"NEONother","PFA","implBaseline","AHAB","cente","rf",0.017323705334073
"NEONother","PFA","implBaseline","AHAB","cente","rf",-0.0399572697213261
"NEONother","PFA","implBaseline","AHAB","cente","rf",-0.031536385788266
"NEONother","PFA","implBaseline","AHAB","cente","rf",-0.0895486967878279
"NEONother","PFA","implBaseline","AHAB","cente","rf",-0.140565222296297
"NEONother","PFA","implBaseline","AHAB","nocen","pcr",-0.0275261247167757
"NEONother","PFA","implBaseline","AHAB","nocen","pcr",0.19144994124245
"NEONother","PFA","implBaseline","AHAB","nocen","pcr",0.140498815756239
"NEONother","PFA","implBaseline","AHAB","nocen","pcr",0.163804537901364
"NEONother","PFA","implBaseline","AHAB","nocen","pcr",0.171656148042592
"NEONother","PFA","implBaseline","AHAB","nocen","pcr",0.0422329075003303
"NEONother","PFA","implBaseline","AHAB","nocen","pcr",0.19342052270712
"NEONother","PFA","implBaseline","AHAB","nocen","pcr",0.163954858175763
"NEONother","PFA","implBaseline","AHAB","nocen","pcr",0.200760152225805
"NEONother","PFA","implBaseline","AHAB","nocen","pcr",0.0733341201314259
"NEONother","PFA","implBaseline","AHAB","nocen","pls",0.193495938222987
"NEONother","PFA","implBaseline","AHAB","nocen","pls",0.109047391966895
"NEONother","PFA","implBaseline","AHAB","nocen","pls",0.0829180904664027
"NEONother","PFA","implBaseline","AHAB","nocen","pls",-0.0109406543628266
"NEONother","PFA","implBaseline","AHAB","nocen","pls",0.124412267956165
"NEONother","PFA","implBaseline","AHAB","nocen","pls",0.233019938324011
"NEONother","PFA","implBaseline","AHAB","nocen","pls",0.070203650466957
"NEONother","PFA","implBaseline","AHAB","nocen","pls",0.0613002685840029
"NEONother","PFA","implBaseline","AHAB","nocen","pls",0.0232526753523567
"NEONother","PFA","implBaseline","AHAB","nocen","pls",0.183037936542676
"NEONother","PFA","implBaseline","AHAB","nocen","svr",0.0427007555441507
"NEONother","PFA","implBaseline","AHAB","nocen","svr",-0.0179145161798162
"NEONother","PFA","implBaseline","AHAB","nocen","svr",0.0188448250743444
"NEONother","PFA","implBaseline","AHAB","nocen","svr",0.19759032988711
"NEONother","PFA","implBaseline","AHAB","nocen","svr",0.141846522129028
"NEONother","PFA","implBaseline","AHAB","nocen","svr",0.0870870068934671
"NEONother","PFA","implBaseline","AHAB","nocen","svr",0.0590619383655525
"NEONother","PFA","implBaseline","AHAB","nocen","svr",0.187944174616771
"NEONother","PFA","implBaseline","AHAB","nocen","svr",0.103469799392522
"NEONother","PFA","implBaseline","AHAB","nocen","svr",0.152149217559032
"NEONother","PFA","implBaseline","AHAB","nocen","rf",0.0416915630590846
"NEONother","PFA","implBaseline","AHAB","nocen","rf",-0.0724296882687161
"NEONother","PFA","implBaseline","AHAB","nocen","rf",0.0155552709670179
"NEONother","PFA","implBaseline","AHAB","nocen","rf",-0.0280569927588298
"NEONother","PFA","implBaseline","AHAB","nocen","rf",0.104494621505346
"NEONother","PFA","implBaseline","AHAB","nocen","rf",-0.111124592952636
"NEONother","PFA","implBaseline","AHAB","nocen","rf",-0.153306846538117
"NEONother","PFA","implBaseline","AHAB","nocen","rf",0.142322408034459
"NEONother","PFA","implBaseline","AHAB","nocen","rf",-0.0971128729199665
"NEONother","PFA","implBaseline","AHAB","nocen","rf",0.0325275000959059
"NEONother","PFA","implBaseline","AHAB","zscor","pcr",0.0235560146679948
"NEONother","PFA","implBaseline","AHAB","zscor","pcr",0.0586014339999543
"NEONother","PFA","implBaseline","AHAB","zscor","pcr",0.147864286125368
"NEONother","PFA","implBaseline","AHAB","zscor","pcr",0.177915132049945
"NEONother","PFA","implBaseline","AHAB","zscor","pcr",0.0605622329995055
"NEONother","PFA","implBaseline","AHAB","zscor","pcr",0.132867997732128
"NEONother","PFA","implBaseline","AHAB","zscor","pcr",-0.00893323771562059
"NEONother","PFA","implBaseline","AHAB","zscor","pcr",0.00695410120948384
"NEONother","PFA","implBaseline","AHAB","zscor","pcr",-0.0254515214749207
"NEONother","PFA","implBaseline","AHAB","zscor","pcr",0.141017563374682
"NEONother","PFA","implBaseline","AHAB","zscor","pls",0.167561182260287
"NEONother","PFA","implBaseline","AHAB","zscor","pls",0.0234222561551947
"NEONother","PFA","implBaseline","AHAB","zscor","pls",0.0763291072656096
"NEONother","PFA","implBaseline","AHAB","zscor","pls",0.0395047978621888
"NEONother","PFA","implBaseline","AHAB","zscor","pls",0.0909087667618312
"NEONother","PFA","implBaseline","AHAB","zscor","pls",0.0684506488736357
"NEONother","PFA","implBaseline","AHAB","zscor","pls",-0.00261512895796268
"NEONother","PFA","implBaseline","AHAB","zscor","pls",0.03048769804783
"NEONother","PFA","implBaseline","AHAB","zscor","pls",-0.0112205062903327
"NEONother","PFA","implBaseline","AHAB","zscor","pls",0.264000430074771
"NEONother","PFA","implBaseline","AHAB","zscor","svr",0.154957881018528
"NEONother","PFA","implBaseline","AHAB","zscor","svr",0.165378795559502
"NEONother","PFA","implBaseline","AHAB","zscor","svr",0.0763855676719158
"NEONother","PFA","implBaseline","AHAB","zscor","svr",0.0191556346735195
"NEONother","PFA","implBaseline","AHAB","zscor","svr",0.000405652336743245
"NEONother","PFA","implBaseline","AHAB","zscor","svr",0.101406391125224
"NEONother","PFA","implBaseline","AHAB","zscor","svr",0.116979695960478
"NEONother","PFA","implBaseline","AHAB","zscor","svr",0.0632495105854497
"NEONother","PFA","implBaseline","AHAB","zscor","svr",0.168221490649896
"NEONother","PFA","implBaseline","AHAB","zscor","svr",0.0834172555122166
"NEONother","PFA","implBaseline","AHAB","zscor","rf",0.0730782908466951
"NEONother","PFA","implBaseline","AHAB","zscor","rf",-0.0785965471043306
"NEONother","PFA","implBaseline","AHAB","zscor","rf",0.162269734254024
"NEONother","PFA","implBaseline","AHAB","zscor","rf",-0.103044008937578
"NEONother","PFA","implBaseline","AHAB","zscor","rf",-0.19161770005004
"NEONother","PFA","implBaseline","AHAB","zscor","rf",-0.156400016082871
"NEONother","PFA","implBaseline","AHAB","zscor","rf",0.028279826942963
"NEONother","PFA","implBaseline","AHAB","zscor","rf",-0.221463112583155
"NEONother","PFA","implBaseline","AHAB","zscor","rf",-0.203029515952279
"NEONother","PFA","implBaseline","AHAB","zscor","rf",-0.0330134811295805
"NEONother","PFA","controlCond","AHAB","cente","pcr",0.0977637521894642
"NEONother","PFA","controlCond","AHAB","cente","pcr",0.061167872639238
"NEONother","PFA","controlCond","AHAB","cente","pcr",0.126154400456603
"NEONother","PFA","controlCond","AHAB","cente","pcr",-0.0455479295879826
"NEONother","PFA","controlCond","AHAB","cente","pcr",0.167928887626541
"NEONother","PFA","controlCond","AHAB","cente","pcr",0.262693992999379
"NEONother","PFA","controlCond","AHAB","cente","pcr",0.174209140043034
"NEONother","PFA","controlCond","AHAB","cente","pcr",-0.0972294489457897
"NEONother","PFA","controlCond","AHAB","cente","pcr",-0.0610665331597539
"NEONother","PFA","controlCond","AHAB","cente","pcr",-0.0509376181006533
"NEONother","PFA","controlCond","AHAB","cente","pls",-0.023263683482985
"NEONother","PFA","controlCond","AHAB","cente","pls",0.229486759286512
"NEONother","PFA","controlCond","AHAB","cente","pls",-0.0794732144020032
"NEONother","PFA","controlCond","AHAB","cente","pls",0.112873389250906
"NEONother","PFA","controlCond","AHAB","cente","pls",-0.0764086033290307
"NEONother","PFA","controlCond","AHAB","cente","pls",-0.0331514325178847
"NEONother","PFA","controlCond","AHAB","cente","pls",-0.0449514565454745
"NEONother","PFA","controlCond","AHAB","cente","pls",-0.119210074867412
"NEONother","PFA","controlCond","AHAB","cente","pls",0.0823310636504678
"NEONother","PFA","controlCond","AHAB","cente","pls",0.131902144777231
"NEONother","PFA","controlCond","AHAB","cente","svr",0.135342314321257
"NEONother","PFA","controlCond","AHAB","cente","svr",-0.0350246208113438
"NEONother","PFA","controlCond","AHAB","cente","svr",-0.0793274312907866
"NEONother","PFA","controlCond","AHAB","cente","svr",0.136286097733398
"NEONother","PFA","controlCond","AHAB","cente","svr",0.38076692343304
"NEONother","PFA","controlCond","AHAB","cente","svr",0.0218391575607381
"NEONother","PFA","controlCond","AHAB","cente","svr",0.276255393237032
"NEONother","PFA","controlCond","AHAB","cente","svr",-0.0657944827194857
"NEONother","PFA","controlCond","AHAB","cente","svr",0.136901065857587
"NEONother","PFA","controlCond","AHAB","cente","svr",0.073457956513752
"NEONother","PFA","controlCond","AHAB","cente","rf",-0.073440638861586
"NEONother","PFA","controlCond","AHAB","cente","rf",0.0167503903565598
"NEONother","PFA","controlCond","AHAB","cente","rf",-0.0276569316084321
"NEONother","PFA","controlCond","AHAB","cente","rf",0.0471502696689143
"NEONother","PFA","controlCond","AHAB","cente","rf",-0.130988858702253
"NEONother","PFA","controlCond","AHAB","cente","rf",0.0222911880973566
"NEONother","PFA","controlCond","AHAB","cente","rf",0.0457891611810825
"NEONother","PFA","controlCond","AHAB","cente","rf",-0.0374925836879174
"NEONother","PFA","controlCond","AHAB","cente","rf",0.137222006348399
"NEONother","PFA","controlCond","AHAB","cente","rf",0.0806712921720169
"NEONother","PFA","controlCond","AHAB","nocen","pcr",0.0923588287061512
"NEONother","PFA","controlCond","AHAB","nocen","pcr",0.106006444039183
"NEONother","PFA","controlCond","AHAB","nocen","pcr",0.0460826880633226
"NEONother","PFA","controlCond","AHAB","nocen","pcr",0.045994618983821
"NEONother","PFA","controlCond","AHAB","nocen","pcr",-0.165109930478795
"NEONother","PFA","controlCond","AHAB","nocen","pcr",0.256821761182467
"NEONother","PFA","controlCond","AHAB","nocen","pcr",0.157094594759085
"NEONother","PFA","controlCond","AHAB","nocen","pcr",0.152458624875901
"NEONother","PFA","controlCond","AHAB","nocen","pcr",0.0144718383530606
"NEONother","PFA","controlCond","AHAB","nocen","pcr",-0.0153690963638011
"NEONother","PFA","controlCond","AHAB","nocen","pls",0.213391240371437
"NEONother","PFA","controlCond","AHAB","nocen","pls",0.0373073896406967
"NEONother","PFA","controlCond","AHAB","nocen","pls",0.104578507313076
"NEONother","PFA","controlCond","AHAB","nocen","pls",0.168753862959885
"NEONother","PFA","controlCond","AHAB","nocen","pls",0.0823386074473958
"NEONother","PFA","controlCond","AHAB","nocen","pls",0.0334732002998124
"NEONother","PFA","controlCond","AHAB","nocen","pls",0.103490633067305
"NEONother","PFA","controlCond","AHAB","nocen","pls",-0.209214318685934
"NEONother","PFA","controlCond","AHAB","nocen","pls",0.0684752839924523
"NEONother","PFA","controlCond","AHAB","nocen","pls",0.0108307482810473
"NEONother","PFA","controlCond","AHAB","nocen","svr",0.204145847635147
"NEONother","PFA","controlCond","AHAB","nocen","svr",0.110015773514623
"NEONother","PFA","controlCond","AHAB","nocen","svr",0.0975041163942474
"NEONother","PFA","controlCond","AHAB","nocen","svr",0.025969199264435
"NEONother","PFA","controlCond","AHAB","nocen","svr",0.0805768845878601
"NEONother","PFA","controlCond","AHAB","nocen","svr",0.147786126705859
"NEONother","PFA","controlCond","AHAB","nocen","svr",0.288494208708329
"NEONother","PFA","controlCond","AHAB","nocen","svr",0.176865897603792
"NEONother","PFA","controlCond","AHAB","nocen","svr",0.127038474328997
"NEONother","PFA","controlCond","AHAB","nocen","svr",-0.167476194192081
"NEONother","PFA","controlCond","AHAB","nocen","rf",0.0392199226521615
"NEONother","PFA","controlCond","AHAB","nocen","rf",0.0501539247825482
"NEONother","PFA","controlCond","AHAB","nocen","rf",-0.0276919149167022
"NEONother","PFA","controlCond","AHAB","nocen","rf",0.11035679332534
"NEONother","PFA","controlCond","AHAB","nocen","rf",-0.11128145971738
"NEONother","PFA","controlCond","AHAB","nocen","rf",0.103005929558102
"NEONother","PFA","controlCond","AHAB","nocen","rf",0.129766900893596
"NEONother","PFA","controlCond","AHAB","nocen","rf",-0.022848167091513
"NEONother","PFA","controlCond","AHAB","nocen","rf",0.089074158484833
"NEONother","PFA","controlCond","AHAB","nocen","rf",0.0695948423888743
"NEONother","PFA","controlCond","AHAB","zscor","pcr",-0.0355020468307249
"NEONother","PFA","controlCond","AHAB","zscor","pcr",0.0938327925180996
"NEONother","PFA","controlCond","AHAB","zscor","pcr",0.0179908813286836
"NEONother","PFA","controlCond","AHAB","zscor","pcr",0.207995044898234
"NEONother","PFA","controlCond","AHAB","zscor","pcr",0.190955647728445
"NEONother","PFA","controlCond","AHAB","zscor","pcr",0.172921157830842
"NEONother","PFA","controlCond","AHAB","zscor","pcr",0.0463979511328345
"NEONother","PFA","controlCond","AHAB","zscor","pcr",0.315795136377471
"NEONother","PFA","controlCond","AHAB","zscor","pcr",-0.0298208319485184
"NEONother","PFA","controlCond","AHAB","zscor","pcr",-0.0496387797538625
"NEONother","PFA","controlCond","AHAB","zscor","pls",-0.113235924155908
"NEONother","PFA","controlCond","AHAB","zscor","pls",0.110795474949815
"NEONother","PFA","controlCond","AHAB","zscor","pls",-0.0434196474033365
"NEONother","PFA","controlCond","AHAB","zscor","pls",0.114180625730309
"NEONother","PFA","controlCond","AHAB","zscor","pls",-0.00881717461898573
"NEONother","PFA","controlCond","AHAB","zscor","pls",0.0311618213214123
"NEONother","PFA","controlCond","AHAB","zscor","pls",0.210250061670329
"NEONother","PFA","controlCond","AHAB","zscor","pls",0.0379770594850883
"NEONother","PFA","controlCond","AHAB","zscor","pls",0.11573027037694
"NEONother","PFA","controlCond","AHAB","zscor","pls",-0.0234069039614018
"NEONother","PFA","controlCond","AHAB","zscor","svr",0.135658018895498
"NEONother","PFA","controlCond","AHAB","zscor","svr",0.130225103123624
"NEONother","PFA","controlCond","AHAB","zscor","svr",0.0778806659017079
"NEONother","PFA","controlCond","AHAB","zscor","svr",0.0778461390535531
"NEONother","PFA","controlCond","AHAB","zscor","svr",0.231432680272357
"NEONother","PFA","controlCond","AHAB","zscor","svr",-0.0202416019983855
"NEONother","PFA","controlCond","AHAB","zscor","svr",0.17991974474428
"NEONother","PFA","controlCond","AHAB","zscor","svr",0.210227030201671
"NEONother","PFA","controlCond","AHAB","zscor","svr",0.0903289508792098
"NEONother","PFA","controlCond","AHAB","zscor","svr",0.0456687270469552
"NEONother","PFA","controlCond","AHAB","zscor","rf",-0.0769225171544336
"NEONother","PFA","controlCond","AHAB","zscor","rf",0.0629259653788289
"NEONother","PFA","controlCond","AHAB","zscor","rf",0.182839554623087
"NEONother","PFA","controlCond","AHAB","zscor","rf",0.143880744690828
"NEONother","PFA","controlCond","AHAB","zscor","rf",0.153472400137147
"NEONother","PFA","controlCond","AHAB","zscor","rf",-0.00710909068009969
"NEONother","PFA","controlCond","AHAB","zscor","rf",0.197147622924644
"NEONother","PFA","controlCond","AHAB","zscor","rf",0.0977976502445584
"NEONother","PFA","controlCond","AHAB","zscor","rf",0.232632107881802
"NEONother","PFA","controlCond","AHAB","zscor","rf",0.0614182310223399
"NEONX","IAPS","implBaseline","AHAB","cente","pcr",-0.0783371149019918
"NEONX","IAPS","implBaseline","AHAB","cente","pcr",0.124715895777975
"NEONX","IAPS","implBaseline","AHAB","cente","pcr",0.143584406792423
"NEONX","IAPS","implBaseline","AHAB","cente","pcr",-0.0201679716190892
"NEONX","IAPS","implBaseline","AHAB","cente","pcr",0.298850504134088
"NEONX","IAPS","implBaseline","AHAB","cente","pcr",-0.200514956052163
"NEONX","IAPS","implBaseline","AHAB","cente","pcr",0.217388110874115
"NEONX","IAPS","implBaseline","AHAB","cente","pcr",0.0712133086653417
"NEONX","IAPS","implBaseline","AHAB","cente","pcr",0.120192013826865
"NEONX","IAPS","implBaseline","AHAB","cente","pcr",0.0292356016126606
"NEONX","IAPS","implBaseline","AHAB","cente","pls",0.0523626915464584
"NEONX","IAPS","implBaseline","AHAB","cente","pls",0.132622065684243
"NEONX","IAPS","implBaseline","AHAB","cente","pls",-0.0422373422619955
"NEONX","IAPS","implBaseline","AHAB","cente","pls",-0.0133242056618718
"NEONX","IAPS","implBaseline","AHAB","cente","pls",-0.0991232505236367
"NEONX","IAPS","implBaseline","AHAB","cente","pls",0.166790425128924
"NEONX","IAPS","implBaseline","AHAB","cente","pls",0.0827194995763185
"NEONX","IAPS","implBaseline","AHAB","cente","pls",-0.244433595036514
"NEONX","IAPS","implBaseline","AHAB","cente","pls",0.0983650438792279
"NEONX","IAPS","implBaseline","AHAB","cente","pls",0.178450948948062
"NEONX","IAPS","implBaseline","AHAB","cente","svr",0.126229151207269
"NEONX","IAPS","implBaseline","AHAB","cente","svr",0.354481253388935
"NEONX","IAPS","implBaseline","AHAB","cente","svr",0.155286780366622
"NEONX","IAPS","implBaseline","AHAB","cente","svr",0.261150291890362
"NEONX","IAPS","implBaseline","AHAB","cente","svr",0.12111957564871
"NEONX","IAPS","implBaseline","AHAB","cente","svr",0.131450394137572
"NEONX","IAPS","implBaseline","AHAB","cente","svr",0.190605661377194
"NEONX","IAPS","implBaseline","AHAB","cente","svr",0.169912132343407
"NEONX","IAPS","implBaseline","AHAB","cente","svr",-0.108662242615327
"NEONX","IAPS","implBaseline","AHAB","cente","svr",-0.0334478588381382
"NEONX","IAPS","implBaseline","AHAB","cente","rf",0.179414973977183
"NEONX","IAPS","implBaseline","AHAB","cente","rf",-0.134193065722465
"NEONX","IAPS","implBaseline","AHAB","cente","rf",0.117773523916586
"NEONX","IAPS","implBaseline","AHAB","cente","rf",-0.00651034651555723
"NEONX","IAPS","implBaseline","AHAB","cente","rf",0.124820006733411
"NEONX","IAPS","implBaseline","AHAB","cente","rf",0.035682371922042
"NEONX","IAPS","implBaseline","AHAB","cente","rf",0.208811557339781
"NEONX","IAPS","implBaseline","AHAB","cente","rf",-0.211710645721337
"NEONX","IAPS","implBaseline","AHAB","cente","rf",0.160241333251538
"NEONX","IAPS","implBaseline","AHAB","cente","rf",0.22368868771592
"NEONX","IAPS","implBaseline","AHAB","nocen","pcr",-0.0967463494501769
"NEONX","IAPS","implBaseline","AHAB","nocen","pcr",0.0639221800390751
"NEONX","IAPS","implBaseline","AHAB","nocen","pcr",-0.0597447293900597
"NEONX","IAPS","implBaseline","AHAB","nocen","pcr",-0.0118946822475767
"NEONX","IAPS","implBaseline","AHAB","nocen","pcr",0.0972076793233249
"NEONX","IAPS","implBaseline","AHAB","nocen","pcr",0.0586236146252356
"NEONX","IAPS","implBaseline","AHAB","nocen","pcr",0.0837142940948018
"NEONX","IAPS","implBaseline","AHAB","nocen","pcr",0.0348876323447366
"NEONX","IAPS","implBaseline","AHAB","nocen","pcr",0.0219848349350892
"NEONX","IAPS","implBaseline","AHAB","nocen","pcr",0.0724544282465994
"NEONX","IAPS","implBaseline","AHAB","nocen","pls",-0.0535080546730953
"NEONX","IAPS","implBaseline","AHAB","nocen","pls",-0.21315761414942
"NEONX","IAPS","implBaseline","AHAB","nocen","pls",-0.203407922120794
"NEONX","IAPS","implBaseline","AHAB","nocen","pls",-0.0234769106469615
"NEONX","IAPS","implBaseline","AHAB","nocen","pls",-0.254850497615238
"NEONX","IAPS","implBaseline","AHAB","nocen","pls",-0.311953477808329
"NEONX","IAPS","implBaseline","AHAB","nocen","pls",0.00727769766192487
"NEONX","IAPS","implBaseline","AHAB","nocen","pls",0.0634227493032986
"NEONX","IAPS","implBaseline","AHAB","nocen","pls",-0.0759649204750106
"NEONX","IAPS","implBaseline","AHAB","nocen","pls",-0.0155749557707502
"NEONX","IAPS","implBaseline","AHAB","nocen","svr",-0.00297009040597882
"NEONX","IAPS","implBaseline","AHAB","nocen","svr",0.121178744134376
"NEONX","IAPS","implBaseline","AHAB","nocen","svr",0.117692856503414
"NEONX","IAPS","implBaseline","AHAB","nocen","svr",0.0658269174568215
"NEONX","IAPS","implBaseline","AHAB","nocen","svr",-0.256384680960037
"NEONX","IAPS","implBaseline","AHAB","nocen","svr",-0.0762929646979297
"NEONX","IAPS","implBaseline","AHAB","nocen","svr",0.146738468618834
"NEONX","IAPS","implBaseline","AHAB","nocen","svr",0.0412141248515139
"NEONX","IAPS","implBaseline","AHAB","nocen","svr",-0.0542445011241413
"NEONX","IAPS","implBaseline","AHAB","nocen","svr",0.194324515062806
"NEONX","IAPS","implBaseline","AHAB","nocen","rf",0.185197983451336
"NEONX","IAPS","implBaseline","AHAB","nocen","rf",-0.290614875725345
"NEONX","IAPS","implBaseline","AHAB","nocen","rf",0.209512777309509
"NEONX","IAPS","implBaseline","AHAB","nocen","rf",-0.049877864767475
"NEONX","IAPS","implBaseline","AHAB","nocen","rf",0.245067491443982
"NEONX","IAPS","implBaseline","AHAB","nocen","rf",-0.0612250755500441
"NEONX","IAPS","implBaseline","AHAB","nocen","rf",0.0614050844172685
"NEONX","IAPS","implBaseline","AHAB","nocen","rf",0.117602798811252
"NEONX","IAPS","implBaseline","AHAB","nocen","rf",0.131153505852833
"NEONX","IAPS","implBaseline","AHAB","nocen","rf",-0.118670279979538
"NEONX","IAPS","implBaseline","AHAB","zscor","pcr",-0.0922147829080088
"NEONX","IAPS","implBaseline","AHAB","zscor","pcr",0.0735197616513162
"NEONX","IAPS","implBaseline","AHAB","zscor","pcr",0.200310446284793
"NEONX","IAPS","implBaseline","AHAB","zscor","pcr",0.00422473485617475
